dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,water_ert_min_time,water_ert_max_time,water_data_availability,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
9937,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - UT Text,,,Austin,Texas,yes,,8.625,,,,2011-09-01,,1966,1925.0,,,,,,yes,"",yes,yes,"","",yes,"",,,,,,,,,,,2019-03-29 19:00:00-05,2024-10-02 06:59:00-05,99%,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,yes,,,yes,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
9939,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Text Message,,,Austin,Texas,yes,,,,,,2011-09-01,,1948,1450.0,1450.0,0.0,0.0,,,yes,"",yes,"","","",yes,"",0,,,,,,,,,,2012-12-17 18:00:00-06,2024-10-02 06:59:00-05,89%,2019-03-15 19:00:00-05,2024-09-28 10:00:00-05,75%,yes,yes,,,,yes,,yes,yes,,,,,,,,yes,,,,,,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
9940,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-09-01,,1964,1075.0,1075.0,0.0,0.0,,,yes,"",yes,"","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9941,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-09-01,,1987,3050.0,2050.0,1000.0,0.0,,,yes,"",yes,yes,"","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9942,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,yes,East,0.7,,,0.7,2011-09-01,,1918,2050.0,2050.0,,,,,yes,"","",yes,"","",yes,yes,,2019-11-19 16:04:00-06,2021-04-09 14:40:00-05,98%,,,,2016-03-23 00:00:00-05,2019-04-03 23:59:00-05,69%,2013-09-14 19:00:00-05,2024-10-02 06:59:00-05,99%,2019-03-15 19:00:00-05,2024-09-25 18:00:00-05,88%,yes,yes,,,,,,,,,,,,yes,,,yes,,,,,,,,,yes,yes,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
8160,,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,yes,South,4.07,4.07,,,2011-09-20,2011-10-17,,,,,,,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,yes,West,3.33,,3.33,,2011-09-20,2012-07-31,,,,,,,,"","","","","","","","",,,,,2012-04-11 18:57:59-05,2012-07-30 18:59:23-05,101%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,yes,West,,,3.885,,2011-09-20,2012-08-15,,,,,,,,"","","","","","","","",,,,,2012-04-11 18:35:28-05,2012-08-14 18:52:44-05,101%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,,Single-Family Home 001 (Master),,,,,,,,,Austin,Texas,yes,South;East,4.995,3.33,,1.665,2011-09-20,2012-08-30,,,,,,,,"","","","","","","","",,,,,2012-04-11 18:58:54-05,2012-08-29 18:55:43-05,101%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9969,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2011-11-22,2012-06-05,,,,,,,,"","",yes,"","","","","",,,,,2012-04-12 14:20:25-05,2012-05-02 13:54:52-05,65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,South;West,5.7,3.8,1.9,,2011-11-22,2012-08-30,2008,2075.0,,,,,,"","",yes,"","","","","",,,,,,,,,,,2012-05-02 01:00:00-05,2012-08-30 00:00:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
9451,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,5.92,2.96,2.96,0.0,2011-11-22,2013-11-19,2008,2700.0,,,,,,"","",yes,"","","","","",,,,,,,,,,,2012-05-02 01:00:00-05,2013-07-11 00:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
9277,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South,6.24,6.24,0.0,,2011-11-22,2014-02-09,2009,3250.0,,,,,,"","",yes,"","","","","",,,,,,,,,,,2012-12-17 18:00:00-06,2014-02-09 00:00:00-06,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
6545,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South,6.25,6.25,0.0,,2011-11-22,2014-03-30,2007,3450.0,2225.0,1225.0,0.0,0.0,0.0,"","","","","","","","",,,,,,,,,,,2012-05-02 19:00:00-05,2014-03-30 00:00:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
1630,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,South,6.44,6.44,0.0,0.0,2011-11-22,2014-06-01,2011,3725.0,1625.0,2100.0,0.0,0.0,,"","",yes,"","","","","",,,,,2012-04-11 18:53:59-05,2013-05-10 16:27:23-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2011-11-22,2014-07-18,,,,,,,,"","","","","","","","",,,,,2012-04-11 18:36:44-05,2013-05-10 16:29:31-05,99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,6.25,,2.25,,2011-11-22,2014-08-01,2009,2675.0,1450.0,1225.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-12 13:05:23-05,2014-07-31 23:12:42-05,45%,,,,2012-05-22 01:00:00-05,2014-07-06 18:59:00-05,100%,,,,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,,,yes,,,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,yes,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,
3964,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South;West,6.0,,2.75,,2011-11-22,2014-08-01,2008,1950.0,1000.0,950.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-11 18:59:50-05,2013-05-10 16:29:13-05,100%,,,,2012-05-21 19:00:00-05,2013-10-13 18:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
7240,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South;West,5.92,4.44,1.448,,2011-11-22,2014-08-01,2010,2200.0,1425.0,775.0,0.0,0.0,0.0,"","","","","","","","",,,,,2012-04-11 18:57:39-05,2013-05-10 16:27:41-05,100%,,,,2012-05-02 19:00:00-05,2013-10-06 18:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
555,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,6.37,3.92,2.45,,2011-11-22,2014-08-27,2008,1975.0,1050.0,925.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-11 18:57:20-05,2014-08-26 20:40:15-05,50%,,,,2012-09-17 19:00:00-05,2014-07-31 18:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
1601,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,6.125,,3.185,,2011-11-22,2014-10-31,2007,2350.0,1350.0,1000.0,0.0,0.0,0.0,"","","","","","","","",,,,,2012-04-11 18:58:17-05,2014-10-30 23:59:33-05,67%,2012-05-01 13:00:00-05,2014-10-30 23:58:00-05,13%,2012-05-11 19:00:00-05,2014-10-27 18:59:00-05,78%,2015-01-01 00:00:00-06,2017-12-31 23:59:59-06,70%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
1153,,Single-Family Home 001 (Master),,,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South;West,5.76,2.88,2.88,0.0,2011-11-22,2015-03-21,2008,3250.0,1525.0,1725.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-11 18:59:59-05,2015-03-20 23:54:19-05,62%,,,,2012-12-11 18:00:00-06,2015-03-21 23:59:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
4135,,Single-Family Home 001 (Master),,,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,West,3.705,,3.705,,2011-11-22,2015-06-03,2008,1400.0,1400.0,0.0,0.0,0.0,0.0,"","",yes,yes,"","","","",,,,,2012-04-11 18:40:19-05,2015-03-12 02:14:07-05,35%,,,,2012-11-22 18:00:00-06,2015-06-02 02:48:00-05,96%,,,,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,yes,,,,,,yes,,,,,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,
6871,,Single-Family Home 001 (Master),,,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South,4.5,4.5,0.0,,2011-11-22,2015-06-12,2009,1450.0,,,,,,"","",yes,"","","","","",,,,,2012-04-11 18:58:32-05,2015-03-16 07:00:03-05,47%,,,,2012-05-24 19:00:00-05,2015-06-11 02:46:00-05,39%,,,,yes,,,,,yes,,yes,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,yes,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,
8852,,Single-Family Home 001 (Master),,,yes,,,CCET - Pricing Trial,,,Austin,Texas,,,,,,,2011-11-22,2015-06-12,2011,1450.0,600.0,850.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-11 18:59:41-05,2015-05-16 03:57:51-05,35%,,,,2013-06-04 19:00:00-05,2014-10-14 18:59:00-05,100%,,,,,,,,,yes,,yes,,,,,,,,,yes,,yes,,yes,yes,,,,yes,,,,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
3224,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,5.635,3.43,2.205,,2011-11-22,2015-08-31,2008,2000.0,1425.0,575.0,0.0,0.0,0.0,"","",yes,"",yes,yes,"","",,,,,2012-04-11 18:59:54-05,2015-08-30 22:24:29-05,61%,,,,2012-05-02 19:00:00-05,2015-08-28 02:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
121,,Town Home,,,yes,,,,,,Austin,Texas,yes,,5.4,,,,2011-11-22,2015-10-30,2008,1900.0,950.0,950.0,0.0,0.0,0.0,"","",yes,yes,yes,yes,"","",,,,,2012-05-15 05:19:20-05,2015-10-29 16:30:16-05,47%,,,,2014-02-28 00:00:00-06,2015-10-27 10:59:00-05,100%,,,,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,yes,,yes,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
861,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South,4.25,4.25,0.0,,2011-11-22,2015-11-30,2007,1950.0,1000.0,950.0,0.0,0.0,0.0,"","",yes,"","","","","",,,,,2012-04-13 07:31:10-05,2015-11-29 08:50:45-06,56%,,,,2012-03-19 19:00:00-05,2015-11-30 00:00:00-06,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
364,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South,6.25,6.25,0.0,,2011-11-22,2015-12-11,2008,2200.0,1425.0,775.0,0.0,0.0,0.0,"","",yes,"",yes,"","","",,,,,2012-04-11 18:57:13-05,2015-12-10 23:39:12-06,68%,,,,2014-04-30 00:00:00-05,2015-12-11 00:00:00-06,100%,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
5817,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,South;West,6.125,2.94,3.185,,2011-11-22,2015-12-31,2007,2000.0,1425.0,575.0,0.0,0.0,0.0,"","",yes,yes,yes,"","","",,,,,2012-04-11 16:39:31-05,2015-12-30 23:54:02-06,70%,,,,2012-05-02 19:00:00-05,2015-12-31 00:00:00-06,96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
9773,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,,,,,,,2011-11-22,2016-03-23,,2575.0,1575.0,1000.0,,,,"","",yes,"",yes,yes,"","",,,,,2012-04-11 18:52:33-05,2016-03-22 23:32:09-05,70%,,,,2014-05-31 19:00:00-05,2015-01-04 17:59:00-06,100%,,,,yes,,,,,yes,,yes,yes,yes,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,yes,yes,,,,,yes,,,,,,,,,,
4505,,Town Home,,,yes,,,CCET - Control,,,Austin,Texas,yes,West,5.17,,5.17,,2011-11-22,2016-06-20,2009,1575.0,775.0,800.0,0.0,0.0,0.0,"","",yes,yes,yes,yes,"","",,,,,2012-05-09 13:00:53-05,2013-05-10 16:27:36-05,63%,,,,2012-05-15 19:00:00-05,2016-06-14 03:56:00-05,97%,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
7863,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,6.25,4.0,2.25,,2011-11-22,2016-08-15,2009,2000.0,,,,,,"",yes,yes,"","","","","",,,,,2012-04-11 18:59:03-05,2013-05-10 16:29:58-05,100%,,,,2012-07-20 19:00:00-05,2016-03-05 03:40:00-06,99%,2014-04-09 19:08:07-05,2015-12-31 23:59:59-06,99%,yes,,,,,yes,,yes,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
9600,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,West,4.6,,4.6,,2011-11-22,2016-09-12,,,,,,,,"","","","","","","","",,,,,2012-04-11 18:59:58-05,2016-08-24 14:53:44-05,52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,,Single-Family Home 001 (Master),,,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,6.125,2.205,3.92,,2011-11-22,2017-02-13,2009,2225.0,1425.0,775.0,0.0,0.0,0.0,"","",yes,yes,"","","","",,,,,2012-04-11 18:59:54-05,2017-02-12 22:36:09-06,27%,,,,2013-02-08 18:00:00-06,2016-12-04 08:31:00-06,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
6266,,Single-Family Home 001 (Master),,,yes,,,,,yes,Austin,Texas,yes,South;West,6.27,2.09,4.18,,2011-11-22,2017-04-12,2008,2350.0,1375.0,950.0,0.0,0.0,0.0,"","",yes,"",yes,yes,"","",,,,,2012-04-11 18:59:55-05,2013-05-10 16:28:24-05,100%,,,,2012-05-02 19:00:00-05,2018-08-03 04:33:00-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
8669,,Single-Family Home 001 (Master),,,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,6.25,,2.25,,2011-11-22,2017-09-07,2009,2925.0,1400.0,1525.0,0.0,0.0,0.0,"",yes,yes,yes,"",yes,"","",,,,,,,,2015-08-20 12:51:13.502493-05,2017-08-31 23:59:00-05,88%,2012-07-20 10:31:00-05,2016-08-26 06:59:00-05,90%,,,,yes,,,,,yes,,,,,,,,yes,,,yes,,yes,,yes,,,yes,,yes,yes,,,yes,yes,,,,,,yes,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,
8155,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,South;West,6.25,3.0,3.25,,2011-11-22,2017-09-22,2008,2475.0,1425.0,1025.0,0.0,0.0,0.0,"","","","","","","","",,,,,2012-04-11 18:58:42-05,2017-06-01 19:25:00-05,70%,,,,2012-05-02 19:00:00-05,2015-11-30 04:31:00-06,99%,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
2755,,Single-Family Home 001 (Master),,,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South;West,6.125,,2.94,,2011-11-22,2018-04-06,2008,2375.0,1375.0,1000.0,0.0,0.0,0.0,"","","","","","","","",,,,,2012-04-11 18:57:30-05,2018-03-15 13:32:20-05,24%,,,,2012-05-02 19:00:00-05,2017-06-10 05:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
3367,,Single-Family Home 001 (Master),,,yes,yes,,CCET - UT Text,,,Austin,Texas,yes,West,5.88,,5.88,,2011-11-22,2018-07-11,2007,2850.0,,,,,,"",yes,yes,"",yes,"",yes,"",,2014-04-04 11:17:00-05,2017-10-11 06:59:00-05,100%,2012-04-11 18:59:47-05,2018-07-08 22:58:45.810654-05,88%,2012-05-01 13:00:00-05,2019-03-01 20:05:00-06,7%,2012-10-27 19:00:00-05,2018-06-30 03:59:00-05,99%,2014-04-04 11:11:07-05,2017-12-31 23:59:59-06,99%,yes,,,,,,,yes,,,,,,yes,,,yes,,,,yes,yes,yes,yes,,yes,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,yes,,,,,,,
1403,,Town Home,,,yes,,,,,,Austin,Texas,,,,,,,2011-11-22,2018-08-03,2010,1725.0,975.0,750.0,,,,"","","","","","","","",,,,,2012-04-11 18:59:47-05,2018-08-01 16:00:09.352671-05,48%,,,,2014-04-26 00:00:00-05,2018-06-30 23:59:00-05,98%,,,,yes,,,,,,,yes,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
1697,,Single-Family Home 001 (Master),,,yes,yes,,,,,Austin,Texas,yes,South;West,5.98,3.68,2.3,,2011-11-22,2018-09-17,2008,2225.0,1450.0,800.0,0.0,0.0,,"",yes,yes,"",yes,yes,yes,"",,,,,2012-04-11 18:51:59-05,2018-09-11 09:31:35.119882-05,70%,2015-12-06 11:23:00-06,2018-01-14 05:45:00-06,26%,2012-05-25 19:00:00-05,2018-06-30 23:59:00-05,88%,,,,yes,,,,,yes,,yes,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,yes,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
4297,,Single-Family Home 001 (Master),,,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,4.165,1.96,2.205,,2011-11-22,2018-10-03,2009,1450.0,1450.0,0.0,0.0,0.0,0.0,"","",yes,yes,yes,yes,yes,"",,,,,2012-04-11 18:59:17-05,2017-03-07 06:45:30-06,32%,2015-12-08 00:00:00-06,2018-02-22 05:03:00-06,99%,2014-03-19 00:00:00-05,2018-09-25 03:59:00-05,100%,,,,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
7560,,Single-Family Home 001 (Master),,,yes,,,,,,Austin,Texas,yes,South,5.55,5.55,0.0,0.0,2011-11-22,2019-02-01,2007,2350.0,1375.0,950.0,0.0,0.0,0.0,"","","",yes,"","","","",,,,,2012-07-02 15:53:00-05,2016-01-26 12:26:00-06,9%,,,,2014-08-19 00:00:00-05,2018-03-30 02:59:00-05,100%,,,,yes,,,,,yes,,,,,,,,,,,yes,,,,,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,yes,,yes,,,,,,,,yes,,yes,,,yes,,,,,,,,,,,,
2965,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South;West,6.345,3.92,3.055,,2011-11-22,2019-03-06,2007,1725.0,,,,,,"","",yes,"","","","","",,,,,2012-04-11 18:58:46-05,2017-09-06 23:15:07-05,59%,2012-07-10 13:00:00-05,2015-10-28 21:57:00-05,14%,2012-05-31 00:00:00-05,2017-12-07 05:59:00-06,94%,2014-04-07 17:14:07-05,2017-11-30 23:59:59-06,100%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,yes,,,yes,yes,yes,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,yes,,,yes,,,,,,,,,,,,
3527,,Single-Family Home 001 (Master),,,yes,,,CCET - Control,,,Austin,Texas,yes,South;West,5.92,4.44,1.48,,2011-11-22,2019-06-08,2008,2075.0,,,,,,"","",yes,yes,"","","","",,,,,2012-04-11 18:57:52-05,2019-05-29 22:51:56.264684-05,81%,,,,2012-05-02 19:00:00-05,2019-04-12 07:59:00-05,98%,2019-03-06 13:48:00-06,2019-04-12 07:00:00-05,101%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,yes,,,,,,,,,,,,
9982,,Single-Family Home 001 (Master),,,yes,yes,,CCET - Pricing Trial,,yes,Austin,Texas,yes,South,3.675,3.675,,,2011-11-22,2019-06-28,2008,1425.0,1425.0,,,,,"",yes,yes,"",yes,"",yes,"",,,,,2012-04-11 18:37:36-05,2019-06-25 07:23:08.468097-05,83%,2015-06-15 17:48:00-05,2019-04-04 23:59:00-05,96%,2012-10-24 08:52:00-05,2019-07-05 03:59:00-05,97%,2018-01-01 01:00:00-06,2019-07-03 20:00:00-05,98%,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,
5395,,Single-Family Home 001 (Master),,,yes,,,CCET - UT Text,,,Austin,Texas,yes,South,3.96,3.96,,,2011-11-22,2020-07-17,2008,1550.0,,,,,,"","",yes,"","","","","",,,,,2012-04-11 18:59:47-05,2019-12-11 17:11:15.841386-06,65%,,,,2012-11-01 19:00:00-05,2019-01-09 02:59:00-06,99%,,,,yes,,,,,,,yes,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,yes,,,yes,,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
